id,created_at,user_country,age,campaign_source,device,budget_created_at,autosave_created_at,subscription_created_at
1160435,11/04/2019,GB,20,Friend Referral,messenger,,,
945051,30/01/2019,GB,59,Friend Referral,messenger,,,
1176862,17/04/2019,GB,20,Friend Referral,messenger,,,
1367758,15/06/2019,GB,19,Friend Referral,messenger,,,
963950,08/02/2019,GB,22,Influencer,messenger,,,
993670,16/02/2019,GB,21,Influencer,messenger,,,
1859516,14/08/2019,GB,23,Friend Referral,messenger,,,
1116134,27/03/2019,GB,27,Facebook Ads: Overdraft Fees,messenger,,,
965641,08/02/2019,GB,19,Facebook Ads: General,messenger,,,
1159281,11/04/2019,GB,23,Facebook Ads: Overdraft Fees,messenger,,,
1393583,18/06/2019,GB,20,Friend Referral,messenger,,,
930703,26/01/2019,GB,30,Influencer,messenger,,,
984999,14/02/2019,GB,22,Friend Referral,messenger,,,
1027715,27/02/2019,GB,26,Friend Referral,messenger,,,
868433,05/01/2019,GB,20,Facebook Ads: General,messenger,,,
956900,05/02/2019,GB,22,Influencer,messenger,,,
945022,30/01/2019,GB,26,Friend Referral,messenger,28/03/2019,,
976070,12/02/2019,GB,28,Influencer,messenger,18/02/2019,,
980464,13/02/2019,US,33,Influencer,messenger,13/02/2019,,
1281306,21/05/2019,US,26,Influencer,ios,21/05/2019,,
958766,06/02/2019,GB,22,Influencer,messenger,06/02/2019,,
1150485,08/04/2019,GB,23,Influencer,messenger,08/05/2019,,
874116,07/01/2019,GB,40,Facebook Ads: General,messenger,08/01/2019,,
1106975,24/03/2019,GB,27,Influencer,messenger,24/03/2019,,
901459,16/01/2019,GB,30,Friend Referral,messenger,16/01/2019,24/01/2019,
1467992,25/06/2019,GB,24,Influencer,messenger,25/06/2019,,
903034,17/01/2019,GB,20,Facebook Ads: General,messenger,17/01/2019,,
938014,28/01/2019,GB,22,Influencer,messenger,23/04/2019,20/06/2019,
960718,06/02/2019,GB,21,Influencer,messenger,06/02/2019,,
1406548,19/06/2019,GB,23,Influencer,ios,19/06/2019,,
1400190,19/06/2019,GB,19,Influencer,ios,03/07/2019,,
1671210,20/07/2019,GB,30,Influencer,messenger,21/07/2019,,
1116921,27/03/2019,GB,20,Influencer,messenger,10/04/2019,,
948070,31/01/2019,GB,21,Influencer,messenger,31/01/2019,,
1579324,08/07/2019,US,31,Friend Referral,ios,08/07/2019,,
958579,06/02/2019,GB,27,Friend Referral,ios,,,
1058075,08/03/2019,GB,26,Influencer,android,,,
861050,02/01/2019,GB,32,Friend Referral,messenger,,,02/01/2019
865961,04/01/2019,GB,28,Facebook Ads: General,messenger,04/01/2019,07/02/2019,15/01/2019
887124,12/01/2019,GB,33,Friend Referral,messenger,12/01/2019,,12/01/2019
907842,19/01/2019,US,30,Facebook Ads: General,messenger,19/01/2019,,03/11/2019
917659,22/01/2019,GB,21,Influencer,messenger,,,22/01/2019
926203,24/01/2019,GB,21,Friend Referral,messenger,,,24/01/2019
928467,25/01/2019,GB,34,Facebook Ads: General,ios,25/01/2019,18/04/2019,26/04/2019
931179,26/01/2019,GB,26,Friend Referral,messenger,18/03/2019,,09/02/2019
936803,28/01/2019,US,39,Friend Referral,ios,30/03/2019,,28/07/2019
948062,31/01/2019,GB,28,Friend Referral,messenger,,,31/01/2019
956007,05/02/2019,GB,24,Influencer,messenger,,,05/02/2019
970527,10/02/2019,US,23,Facebook Ads: Overdraft Fees,ios,27/10/2019,,20/01/2020
971262,11/02/2019,US,42,Influencer,messenger,11/02/2019,,11/02/2019
973951,11/02/2019,US,28,Facebook Ads: Overdraft Fees,ios,,,11/04/2019
976669,12/02/2019,US,32,Facebook Ads: Overdraft Fees,ios,,,02/11/2019
977258,12/02/2019,US,22,Facebook Ads: Overdraft Fees,messenger,,,01/03/2019
988921,15/02/2019,US,39,Influencer,messenger,15/02/2019,,11/03/2019
991071,15/02/2019,US,32,Influencer,messenger,,,14/04/2019
992593,16/02/2019,US,21,Facebook Ads: Overdraft Fees,messenger,16/02/2019,,21/02/2019
998055,17/02/2019,US,40,Facebook Ads: Overdraft Fees,messenger,18/02/2019,,20/02/2019
998643,17/02/2019,US,32,Facebook Ads: Overdraft Fees,messenger,06/06/2019,,18/06/2019
999745,18/02/2019,US,30,Facebook Ads: Overdraft Fees,messenger,,,20/02/2019
1005097,19/02/2019,US,33,Facebook Ads: Overdraft Fees,messenger,19/05/2019,,12/05/2019
1008109,20/02/2019,US,27,Facebook Ads: Overdraft Fees,ios,20/02/2019,,20/05/2019
1014415,23/02/2019,GB,35,Influencer,messenger,23/02/2019,,23/02/2019
1019102,25/02/2019,US,27,Facebook Ads: Overdraft Fees,messenger,,,24/02/2019
1019377,25/02/2019,US,27,Influencer,android,,,25/03/2019
1026716,27/02/2019,US,32,Facebook Ads: Overdraft Fees,messenger,,,20/03/2019
1026957,27/02/2019,US,22,Facebook Ads: Overdraft Fees,messenger,,,14/05/2019
1027704,27/02/2019,US,40,Facebook Ads: Overdraft Fees,ios,27/02/2019,,27/02/2019
1028153,27/02/2019,US,26,Influencer,ios,,,27/06/2019
1030148,27/02/2019,GB,43,Influencer,messenger,,,27/02/2019
1032146,28/02/2019,US,36,Facebook Ads: Overdraft Fees,android,,,16/04/2019
1036586,02/03/2019,US,40,Influencer,messenger,03/03/2019,,05/03/2019
1036672,02/03/2019,US,24,Facebook Ads: Overdraft Fees,ios,,,02/04/2019
1043676,04/03/2019,US,29,Facebook Ads: Overdraft Fees,messenger,,,20/03/2019
1050441,06/03/2019,US,28,Influencer,messenger,29/04/2019,,27/03/2019
1053111,07/03/2019,US,30,Influencer,ios,,,29/03/2019
1060453,09/03/2019,US,26,Facebook Ads: Overdraft Fees,ios,,,05/05/2019
1061731,10/03/2019,US,29,Facebook Ads: Overdraft Fees,ios,21/03/2019,,21/03/2019
1065989,11/03/2019,GB,22,Facebook Ads: Overdraft Fees,messenger,,,11/03/2019
1066275,11/03/2019,US,26,Facebook Ads: Overdraft Fees,messenger,11/03/2019,04/04/2019,15/03/2019
1066432,11/03/2019,GB,25,Facebook Ads: Overdraft Fees,messenger,,,24/07/2019
1067476,11/03/2019,US,28,Influencer,messenger,11/03/2019,,26/03/2019
1103233,22/03/2019,US,20,Friend Referral,messenger,22/03/2019,,17/05/2019
1109713,25/03/2019,US,36,Influencer,ios,09/08/2019,,18/07/2019
1111720,26/03/2019,US,30,Facebook Ads: Overdraft Fees,android,26/03/2019,,30/03/2019
1123058,29/03/2019,US,47,Facebook Ads: Overdraft Fees,ios,29/03/2019,,29/03/2019
1125292,30/03/2019,US,47,Facebook Ads: Overdraft Fees,messenger,,26/09/2019,29/03/2019
1127123,30/03/2019,US,43,Facebook Ads: Overdraft Fees,messenger,,23/05/2019,15/05/2019
1128099,31/03/2019,US,36,Facebook Ads: Overdraft Fees,android,19/05/2019,,20/10/2019
1133107,01/04/2019,US,28,Influencer,android,,,04/04/2019
1133837,02/04/2019,US,33,Influencer,android,,,12/04/2019
1135656,02/04/2019,US,28,Facebook Ads: Overdraft Fees,ios,02/04/2019,,16/05/2019
1137269,03/04/2019,US,44,Facebook Ads: Overdraft Fees,messenger,,,06/12/2019
1144851,06/04/2019,US,48,Facebook Ads: Overdraft Fees,android,06/04/2019,16/05/2019,06/04/2019
1148133,07/04/2019,US,31,Influencer,ios,,,23/04/2019
1154844,09/04/2019,US,39,Influencer,android,,,18/12/2019
1159608,11/04/2019,US,47,Influencer,android,18/04/2019,18/04/2019,19/04/2019
1161886,12/04/2019,US,28,Influencer,android,12/04/2019,04/07/2019,03/05/2019
1164314,13/04/2019,US,30,Influencer,ios,24/04/2019,,13/04/2019
1169737,15/04/2019,US,27,Facebook Ads: Overdraft Fees,ios,,,06/05/2019
1202090,23/04/2019,US,24,Facebook Ads: General,ios,27/05/2019,,22/06/2019
1215245,27/04/2019,US,24,Influencer,android,,,08/05/2019
1215366,27/04/2019,US,40,Influencer,android,,,26/08/2019
1218682,28/04/2019,GB,31,Influencer,messenger,28/04/2019,,29/04/2019
1227514,01/05/2019,GB,23,Influencer,ios,,,01/05/2019
1229555,02/05/2019,US,41,Facebook Ads: Overdraft Fees,messenger,,,26/07/2019
1230154,02/05/2019,US,26,Influencer,ios,,,02/07/2019
1237769,06/05/2019,US,21,Influencer,ios,,,18/05/2019
1241863,07/05/2019,US,30,Facebook Ads: Overdraft Fees,ios,,,22/05/2019
1243501,08/05/2019,US,43,Influencer,messenger,,,08/05/2019
1247323,10/05/2019,US,26,Influencer,ios,10/05/2019,,10/05/2019
1286182,23/05/2019,US,46,Influencer,android,13/06/2019,,13/06/2019
1286527,23/05/2019,US,31,Influencer,android,03/07/2019,,01/07/2019
1300348,27/05/2019,US,40,Facebook Ads: Overdraft Fees,messenger,,,17/06/2019
1310920,30/05/2019,US,33,Facebook Ads: Overdraft Fees,messenger,,,12/07/2019
1320605,01/06/2019,US,37,Facebook Ads: Overdraft Fees,messenger,,,07/06/2019
1323067,02/06/2019,US,24,Influencer,ios,02/06/2019,,19/06/2019
1323735,02/06/2019,US,50,Facebook Ads: Overdraft Fees,messenger,,,09/07/2019
1324181,03/06/2019,US,38,Facebook Ads: Overdraft Fees,messenger,09/06/2019,,09/06/2019
1338475,07/06/2019,US,23,Influencer,ios,12/06/2019,,14/08/2019
1339217,07/06/2019,US,22,Facebook Ads: General,messenger,07/06/2019,,28/07/2019
1342436,08/06/2019,US,46,Facebook Ads: Overdraft Fees,ios,,,22/06/2019
1344899,09/06/2019,US,22,Influencer,ios,16/06/2019,,21/06/2019
1347769,10/06/2019,US,32,Facebook Ads: Overdraft Fees,ios,,,04/07/2019
1348426,10/06/2019,US,41,Influencer,ios,15/06/2019,,17/06/2019
1351651,11/06/2019,US,30,Influencer,messenger,11/06/2019,,13/07/2019
1352585,12/06/2019,US,31,Facebook Ads: Overdraft Fees,messenger,12/06/2019,,25/06/2019
1373991,16/06/2019,GB,26,Influencer,ios,16/06/2019,,24/06/2019
1383858,17/06/2019,US,31,Influencer,messenger,,,22/06/2019
1386625,17/06/2019,GB,31,Influencer,android,21/06/2019,,18/06/2019
1392865,18/06/2019,GB,21,Influencer,ios,18/06/2019,,18/06/2019
1393270,18/06/2019,US,34,Influencer,android,18/06/2019,,18/06/2019
1398833,19/06/2019,US,27,Influencer,ios,,,19/06/2019
1406262,19/06/2019,US,33,Influencer,ios,20/06/2019,,20/06/2019
1407293,19/06/2019,US,39,Facebook Ads: General,messenger,19/06/2019,,03/07/2019
1159453,11/04/2019,GB,35,Facebook Ads: Overdraft Fees,android,,,
1374754,16/06/2019,GB,19,Influencer,ios,,,
1376144,16/06/2019,GB,27,Influencer,ios,,,
1395212,18/06/2019,GB,21,Influencer,ios,,,
1875057,17/08/2019,US,35,Influencer,android,,,
946347,30/01/2019,GB,18,Friend Referral,messenger,,,
1007754,20/02/2019,GB,34,Influencer,messenger,,,
1096272,20/03/2019,GB,20,Facebook Ads: Overdraft Fees,messenger,,,
873045,07/01/2019,GB,20,Influencer,messenger,,,
1014169,23/02/2019,GB,22,Friend Referral,messenger,,,
867020,05/01/2019,GB,23,Facebook Ads: General,messenger,,,
1503832,30/06/2019,GB,21,Friend Referral,messenger,,,
860912,02/01/2019,GB,20,Facebook Ads: General,messenger,,10/01/2019,
1472044,26/06/2019,US,39,Friend Referral,messenger,,,
1269745,17/05/2019,GB,20,Friend Referral,messenger,,,
1110542,25/03/2019,GB,23,Influencer,messenger,,,
984742,13/02/2019,GB,33,Facebook Ads: General,messenger,,,
1824339,09/08/2019,GB,20,Friend Referral,messenger,,,
1123392,29/03/2019,US,49,Facebook Ads: Overdraft Fees,messenger,,,
1060825,09/03/2019,GB,21,Facebook Ads: Overdraft Fees,messenger,,,
1090039,18/03/2019,GB,31,Friend Referral,messenger,,,
934410,27/01/2019,GB,23,Influencer,messenger,,,
1290513,24/05/2019,GB,30,Friend Referral,messenger,,,
1189263,20/04/2019,GB,22,Friend Referral,messenger,,,
1100727,21/03/2019,GB,20,Friend Referral,messenger,,,
1501271,29/06/2019,GB,24,Friend Referral,messenger,,,
1845417,12/08/2019,GB,22,Influencer,messenger,,,
1069134,12/03/2019,GB,20,Influencer,messenger,12/03/2019,,
941343,29/01/2019,GB,26,Friend Referral,messenger,29/01/2019,,
1246010,09/05/2019,GB,20,Influencer,ios,13/05/2019,,
904173,17/01/2019,GB,24,Facebook Ads: General,messenger,17/01/2019,,
1100009,21/03/2019,GB,20,Facebook Ads: Overdraft Fees,messenger,21/03/2019,04/04/2019,
1273943,19/05/2019,GB,50,Influencer,messenger,19/05/2019,,
1886215,19/08/2019,GB,23,Influencer,messenger,19/08/2019,,
953175,03/02/2019,GB,25,Friend Referral,messenger,09/03/2019,,
942004,29/01/2019,GB,21,Friend Referral,messenger,19/02/2019,,
904178,17/01/2019,GB,20,Influencer,messenger,28/01/2019,,
960432,06/02/2019,GB,35,Influencer,messenger,06/02/2019,,
998413,17/02/2019,GB,26,Influencer,messenger,17/02/2019,,
1104452,23/03/2019,GB,20,Influencer,messenger,31/08/2019,,
901728,16/01/2019,GB,21,Friend Referral,messenger,30/01/2019,,
863053,03/01/2019,GB,21,Influencer,messenger,05/01/2019,,
937014,28/01/2019,GB,20,Facebook Ads: General,ios,11/02/2019,,
962037,07/02/2019,GB,40,Friend Referral,ios,07/02/2019,,
1534392,03/07/2019,GB,23,Influencer,ios,04/07/2019,,
965604,08/02/2019,GB,20,Influencer,ios,27/04/2019,07/03/2019,
1053846,07/03/2019,GB,24,Influencer,android,07/03/2019,,
1089931,18/03/2019,GB,38,Facebook Ads: General,android,,,
1093669,19/03/2019,GB,24,Facebook Ads: Overdraft Fees,android,,,
1140382,04/04/2019,GB,27,Influencer,ios,,,
1277204,20/05/2019,GB,19,Influencer,messenger,,,
1370270,15/06/2019,GB,20,Influencer,ios,,,
1379514,16/06/2019,GB,24,Influencer,ios,,,
1381952,17/06/2019,GB,19,Influencer,ios,,,
1451811,24/06/2019,GB,19,Influencer,ios,,,
1689795,23/07/2019,GB,20,Influencer,ios,,,
1939022,28/08/2019,GB,39,Influencer,android,,,
913460,21/01/2019,GB,27,Influencer,messenger,,,
1014775,23/02/2019,GB,20,Facebook Ads: General,messenger,,,
901017,16/01/2019,GB,30,Facebook Ads: Overdraft Fees,messenger,,,
1209908,25/04/2019,GB,20,Friend Referral,messenger,,,
1294144,25/05/2019,GB,20,Influencer,messenger,,,
888450,12/01/2019,GB,34,Friend Referral,messenger,,,
1340197,07/06/2019,GB,35,Friend Referral,messenger,,,
1001197,18/02/2019,GB,32,Friend Referral,messenger,,30/05/2019,
1098205,20/03/2019,GB,20,Friend Referral,messenger,,,
1228450,02/05/2019,GB,28,Friend Referral,messenger,,,
917391,22/01/2019,GB,20,Friend Referral,messenger,,,
1069737,12/03/2019,GB,20,Friend Referral,messenger,,,
941557,29/01/2019,GB,23,Facebook Ads: General,messenger,,,
1073405,14/03/2019,GB,20,Influencer,messenger,,,
1092184,19/03/2019,GB,20,Friend Referral,messenger,,,
885306,11/01/2019,GB,27,Influencer,messenger,,,
915264,22/01/2019,GB,20,Influencer,messenger,,,
1039701,03/03/2019,GB,26,Influencer,ios,03/03/2019,28/03/2019,
908799,19/01/2019,GB,33,Facebook Ads: General,messenger,19/01/2019,,
1095009,20/03/2019,GB,27,Influencer,ios,30/03/2019,,
977167,12/02/2019,GB,21,Facebook Ads: General,messenger,13/02/2019,,
1462929,25/06/2019,GB,23,Influencer,ios,25/06/2019,,
860589,02/01/2019,GB,32,Influencer,messenger,02/01/2019,,
1369745,15/06/2019,GB,20,Influencer,ios,01/07/2019,,
1233411,04/05/2019,GB,23,Influencer,messenger,04/05/2019,,
1414221,20/06/2019,GB,25,Influencer,messenger,27/07/2019,01/08/2019,
1141976,05/04/2019,US,32,Influencer,ios,05/04/2019,,
967527,09/02/2019,GB,21,Friend Referral,messenger,09/02/2019,,
1012145,22/02/2019,GB,21,Facebook Ads: General,messenger,22/02/2019,,
1049438,06/03/2019,GB,20,Influencer,android,04/06/2019,06/06/2019,
1370996,15/06/2019,GB,21,Influencer,messenger,15/06/2019,,
1420337,21/06/2019,GB,25,Influencer,ios,22/06/2019,,
1059874,09/03/2019,GB,20,Friend Referral,messenger,09/03/2019,,
862693,03/01/2019,GB,20,Facebook Ads: General,messenger,03/01/2019,,
871532,06/01/2019,GB,26,Influencer,messenger,06/01/2019,,
1131948,01/04/2019,GB,27,Influencer,messenger,01/04/2019,,
1059215,09/03/2019,GB,24,Influencer,android,,,
1277935,20/05/2019,US,41,Influencer,ios,,,
1361208,14/06/2019,GB,20,Influencer,android,,,
1386717,17/06/2019,GB,23,Friend Referral,android,,,
1798025,06/08/2019,GB,27,Influencer,android,,,
1021856,25/02/2019,GB,24,Friend Referral,messenger,,,
918184,22/01/2019,GB,20,Friend Referral,messenger,,,
856799,01/01/2019,GB,28,Influencer,messenger,,,01/01/2019
858083,01/01/2019,US,36,Facebook Ads: Overdraft Fees,messenger,,,24/03/2019
868778,05/01/2019,US,41,Facebook Ads: General,messenger,18/06/2019,,11/08/2019
882657,10/01/2019,GB,22,Facebook Ads: General,ios,10/01/2019,,23/08/2019
894764,14/01/2019,GB,23,Facebook Ads: General,messenger,15/01/2019,04/04/2019,15/01/2019
897153,15/01/2019,GB,26,Friend Referral,messenger,,,15/01/2019
897563,15/01/2019,GB,24,Friend Referral,messenger,15/01/2019,,22/01/2019
921157,23/01/2019,US,22,Facebook Ads: General,messenger,07/08/2019,,01/06/2019
921783,23/01/2019,GB,29,Facebook Ads: General,ios,31/03/2019,,23/09/2019
945105,30/01/2019,GB,25,Friend Referral,messenger,30/01/2019,,30/01/2019
968604,10/02/2019,US,20,Facebook Ads: General,messenger,10/02/2019,,10/02/2019
971716,11/02/2019,US,34,Facebook Ads: Overdraft Fees,messenger,13/02/2019,,01/03/2019
976916,12/02/2019,US,41,Facebook Ads: Overdraft Fees,ios,19/06/2019,01/08/2019,19/06/2019
977327,12/02/2019,US,30,Influencer,ios,14/02/2019,,18/02/2019
985104,14/02/2019,US,33,Influencer,messenger,,,14/04/2019
986138,14/02/2019,US,26,Facebook Ads: Overdraft Fees,ios,05/06/2019,,25/02/2019
987544,14/02/2019,GB,57,Friend Referral,messenger,,,14/02/2019
990134,15/02/2019,US,29,Facebook Ads: Overdraft Fees,messenger,15/02/2019,,15/02/2019
992616,16/02/2019,US,34,Facebook Ads: Overdraft Fees,ios,,,25/05/2019
997865,17/02/2019,US,29,Facebook Ads: Overdraft Fees,messenger,19/02/2019,,12/07/2019
997979,17/02/2019,US,25,Friend Referral,messenger,06/11/2019,,15/11/2019
999539,18/02/2019,US,29,Facebook Ads: Overdraft Fees,messenger,,,18/06/2019
999840,18/02/2019,US,29,Facebook Ads: Overdraft Fees,messenger,,,29/06/2019
1005353,19/02/2019,US,23,Influencer,messenger,19/02/2019,,19/02/2019
1005820,20/02/2019,US,36,Facebook Ads: Overdraft Fees,messenger,21/02/2019,,28/02/2019
1009465,21/02/2019,US,23,Facebook Ads: Overdraft Fees,messenger,25/02/2019,,24/02/2019
1010992,21/02/2019,US,20,Influencer,ios,21/02/2019,,01/03/2019
1018770,25/02/2019,US,24,Influencer,ios,25/02/2019,,10/04/2019
1020478,25/02/2019,US,30,Influencer,android,25/02/2019,,25/11/2019
1021953,25/02/2019,US,36,Facebook Ads: Overdraft Fees,messenger,16/04/2019,,11/04/2019
1023353,26/02/2019,US,32,Facebook Ads: Overdraft Fees,messenger,26/02/2019,,28/03/2019
1025760,26/02/2019,US,37,Facebook Ads: Overdraft Fees,messenger,26/02/2019,,28/02/2019
1026147,26/02/2019,GB,43,Friend Referral,android,27/02/2019,04/04/2019,27/02/2019
1026484,26/02/2019,US,27,Facebook Ads: Overdraft Fees,ios,16/10/2019,,11/10/2019
1029802,27/02/2019,US,36,Facebook Ads: Overdraft Fees,messenger,,,19/06/2019
1034375,01/03/2019,US,30,Facebook Ads: Overdraft Fees,messenger,02/03/2019,,02/03/2019
1035012,01/03/2019,US,35,Facebook Ads: Overdraft Fees,android,01/03/2019,,23/03/2019
1037801,02/03/2019,US,29,Facebook Ads: Overdraft Fees,messenger,,,01/04/2019
1038403,02/03/2019,US,23,Facebook Ads: Overdraft Fees,messenger,,,02/03/2019
1043498,04/03/2019,US,30,Facebook Ads: Overdraft Fees,messenger,,,04/03/2019
1051371,06/03/2019,US,30,Influencer,ios,,,16/04/2019
1056448,08/03/2019,GB,26,Influencer,ios,11/03/2019,,01/04/2019
1065655,11/03/2019,GB,33,Facebook Ads: Overdraft Fees,ios,11/03/2019,,16/04/2019
1066749,11/03/2019,US,24,Facebook Ads: Overdraft Fees,messenger,11/03/2019,,20/07/2019
1067632,11/03/2019,GB,33,Facebook Ads: Overdraft Fees,messenger,11/03/2019,,12/03/2019
1068735,12/03/2019,GB,31,Facebook Ads: Overdraft Fees,ios,11/04/2019,,15/05/2019
1070585,13/03/2019,US,33,Influencer,android,04/06/2019,,07/06/2019
1074174,14/03/2019,US,21,Facebook Ads: Overdraft Fees,messenger,,,25/03/2019
1075941,14/03/2019,GB,26,Influencer,ios,18/03/2019,25/07/2019,15/07/2019
1078544,15/03/2019,US,35,Influencer,ios,,,30/03/2019
1082075,16/03/2019,GB,37,Facebook Ads: Overdraft Fees,ios,24/03/2019,,22/11/2019
1082093,16/03/2019,US,29,Influencer,ios,,,20/04/2019
1086848,17/03/2019,US,28,Facebook Ads: Overdraft Fees,messenger,17/03/2019,,26/03/2019
1100087,21/03/2019,GB,25,Facebook Ads: Overdraft Fees,messenger,21/03/2019,,28/03/2019
1104904,23/03/2019,US,28,Facebook Ads: Overdraft Fees,android,,,23/03/2019
1105248,23/03/2019,US,22,Influencer,ios,27/03/2019,,27/03/2019
1107037,24/03/2019,GB,21,Influencer,messenger,,,26/04/2019
1109148,25/03/2019,US,41,Influencer,ios,,,31/03/2019
1111719,26/03/2019,US,30,Influencer,android,26/03/2019,,09/04/2019
1113049,26/03/2019,US,21,Influencer,android,26/03/2019,,26/03/2019
1113511,26/03/2019,US,31,Influencer,ios,,,27/03/2019
1124087,29/03/2019,US,38,Influencer,ios,29/03/2019,,03/05/2019
1126875,30/03/2019,US,42,Influencer,messenger,,,12/07/2019
1127774,30/03/2019,US,41,Facebook Ads: Overdraft Fees,messenger,,25/04/2019,01/04/2019
1129582,31/03/2019,US,31,Facebook Ads: Overdraft Fees,android,31/03/2019,,01/05/2019
1136293,03/04/2019,US,28,Facebook Ads: Overdraft Fees,messenger,,,03/04/2019
1136319,03/04/2019,US,50,Influencer,ios,,,09/05/2019
1139780,04/04/2019,US,39,Influencer,ios,,,14/05/2019
1141175,05/04/2019,US,21,Influencer,ios,,,05/04/2019
1141659,05/04/2019,US,26,Influencer,ios,,,01/11/2019
1152827,09/04/2019,GB,20,Friend Referral,ios,,,07/05/2019
1157243,10/04/2019,US,32,Influencer,android,,,12/05/2019
1157933,10/04/2019,US,20,Influencer,android,11/04/2019,27/06/2019,10/04/2019
1159805,11/04/2019,US,28,Facebook Ads: Overdraft Fees,android,11/04/2019,,01/05/2019
1160417,11/04/2019,GB,27,Facebook Ads: Overdraft Fees,messenger,11/04/2019,,11/04/2019
1161376,12/04/2019,US,29,Facebook Ads: Overdraft Fees,messenger,,,01/05/2019
1163582,13/04/2019,US,34,Influencer,ios,,,19/10/2019
1165288,13/04/2019,US,37,Influencer,ios,02/06/2019,,07/06/2019
1169665,15/04/2019,US,46,Facebook Ads: Overdraft Fees,messenger,,,17/05/2019
1187130,20/04/2019,US,27,Facebook Ads: General,messenger,20/04/2019,,25/06/2019
1189567,20/04/2019,US,42,Influencer,android,02/05/2019,,02/05/2019
1192524,21/04/2019,GB,22,Influencer,ios,,,22/08/2019
1209827,25/04/2019,GB,39,Facebook Ads: Overdraft Fees,messenger,02/05/2019,,25/04/2019
1222106,30/04/2019,US,28,Facebook Ads: Overdraft Fees,ios,30/04/2019,,30/04/2019
1227597,01/05/2019,US,25,Influencer,android,01/05/2019,,21/06/2019
1228997,02/05/2019,US,31,Facebook Ads: Overdraft Fees,android,,,22/11/2019
1233113,04/05/2019,US,24,Influencer,ios,,,15/05/2019
